filepath,D_IMRANG,RET-ANG1,single_sum,norm_single_diff,wavelength_bin
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165895_cube.fits,45.0004,0.0,2338165.3311335556,0.5412684740366608,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165896_cube.fits,45.0004,11.25,2331986.41404563,0.5428958615031368,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165897_cube.fits,45.0004,22.5,2319068.0378436595,0.540358886700428,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165898_cube.fits,45.0004,33.75,2310218.1696439832,0.5414760905695951,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165899_cube.fits,45.0004,45.0,2305318.951401308,0.5394112894039095,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165900_cube.fits,45.0004,56.25,2299073.3566464484,0.5409298858219665,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165901_cube.fits,45.0004,67.5,2285861.467757944,0.5420558614280236,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165902_cube.fits,45.0004,78.75,2284057.1596059464,0.5406045030784178,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165903_cube.fits,45.0004,90.0,2281485.12253608,0.5405261112816329,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165904_cube.fits,57.50005,0.0,2297803.645613566,0.1896161524440656,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165905_cube.fits,57.50005,11.25,2294266.9147216976,0.1867812127391585,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165906_cube.fits,57.50005,22.5,2291209.6476446167,0.187425702016998,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165907_cube.fits,57.50005,33.75,2288268.765129164,0.186200386524811,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165908_cube.fits,57.50005,45.0,2284503.50883545,0.1876047957054701,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165909_cube.fits,57.50005,56.25,2284583.1931612864,0.1869390172036463,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165910_cube.fits,57.50005,67.5,2284440.214946598,0.1889049956366275,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165911_cube.fits,57.50005,78.75,2283891.374861017,0.1870415703932809,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165912_cube.fits,57.50005,90.0,2284550.725994885,0.1868717963845308,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165913_cube.fits,69.9998,0.0,2331945.7512854934,-0.4567392534458019,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165914_cube.fits,69.9998,11.25,2329667.9038222283,-0.456127635997876,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165915_cube.fits,69.9998,22.5,2325835.4428514093,-0.4582618496686572,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165916_cube.fits,69.9998,33.75,2329851.336112447,-0.456831149436767,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165917_cube.fits,69.9998,45.0,2326194.6004880816,-0.4582921052292543,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165918_cube.fits,69.9998,56.25,2327249.353608556,-0.4581721054429022,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165919_cube.fits,69.9998,67.5,2324139.9562570974,-0.4569150000599247,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165920_cube.fits,69.9998,78.75,2321749.243011698,-0.4586982739532136,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165921_cube.fits,69.9998,90.0,2325111.0425295755,-0.4583971416492132,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165922_cube.fits,82.50004,0.0,2357945.9446535893,-0.927957066792247,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165923_cube.fits,82.50004,11.25,2367093.805788056,-0.9278089876985102,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165924_cube.fits,82.50004,22.5,2361510.9206243195,-0.9281256697054064,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165925_cube.fits,82.50004,33.75,2363608.5730062495,-0.9279168198046854,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165926_cube.fits,82.50004,45.0,2365070.892778744,-0.925923950137194,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165927_cube.fits,82.50004,56.25,2362832.100408963,-0.9272746201543484,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165928_cube.fits,82.50004,67.5,2362563.5762419556,-0.9275779629245292,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165929_cube.fits,82.50004,78.75,2361260.400795401,-0.9291544466413816,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165930_cube.fits,82.50004,90.0,2360873.6903846804,-0.9275104574987196,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165931_cube.fits,94.99986,0.0,2375557.7156614675,-0.9081955858546676,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165932_cube.fits,94.99986,11.25,2374830.1489260294,-0.9090536933309784,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165933_cube.fits,94.99986,22.5,2368956.8173667947,-0.9086529726136572,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165934_cube.fits,94.99982,33.75,2371799.7769868136,-0.909350336760014,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165935_cube.fits,94.99982,45.0,2374884.263003444,-0.9090870316780088,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165936_cube.fits,94.99982,56.25,2374043.1420396045,-0.909221522954138,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165937_cube.fits,94.99982,67.5,2374465.128147932,-0.9086960922087236,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165938_cube.fits,94.99982,78.75,2377192.9086323236,-0.9084606572480664,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165939_cube.fits,94.99982,90.0,2371340.3916280237,-0.9101590038543816,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165940_cube.fits,107.49968,0.0,2352860.196378112,-0.4188790682069676,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165941_cube.fits,107.49968,11.25,2352400.8905682117,-0.4180402722171391,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165942_cube.fits,107.49968,22.5,2358115.1423256397,-0.418510199053565,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165943_cube.fits,107.49968,33.75,2358389.8453423753,-0.4191277534832324,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165944_cube.fits,107.49968,45.0,2352628.4933856875,-0.4163652791276892,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165945_cube.fits,107.49968,56.25,2355580.050194636,-0.4192004252369693,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165946_cube.fits,107.49968,67.5,2354271.6138213873,-0.418553143124599,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165947_cube.fits,107.49968,78.75,2352762.998059623,-0.4173661173097715,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165948_cube.fits,107.49968,90.0,2356065.413091719,-0.4173594143432427,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165949_cube.fits,120.00005,0.0,2304356.517983727,0.2154095639100887,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165950_cube.fits,120.00005,11.25,2306605.9192200005,0.2171213324527996,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165951_cube.fits,120.00005,22.5,2306221.772138737,0.2166665716487436,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165952_cube.fits,120.00005,33.75,2306974.3846653923,0.211920839598362,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165953_cube.fits,120.00005,45.0,2305382.8398063704,0.2152970323911548,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165954_cube.fits,120.00002,56.25,2306043.603395909,0.2144499037968104,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165955_cube.fits,120.00002,67.5,2308167.467586294,0.2155926322044106,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165956_cube.fits,120.00002,78.75,2307700.6069972813,0.2147669578670321,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165957_cube.fits,120.00005,90.0,2306262.5016461387,0.214345684042472,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165958_cube.fits,132.49981,0.0,2283924.1782404073,0.5319877572328361,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165959_cube.fits,132.49981,11.25,2284461.662175741,0.5325583107980268,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165960_cube.fits,132.49981,22.5,2282227.271582254,0.53273175826074,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165961_cube.fits,132.49981,33.75,2286358.090200281,0.5335654669832304,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165962_cube.fits,132.49981,45.0,2279273.787940469,0.5338190528775557,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165963_cube.fits,132.49981,56.25,2281189.3985251077,0.5322944682304513,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165964_cube.fits,132.49981,67.5,2281538.8405143134,0.5321509303795242,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165965_cube.fits,132.49981,78.75,2280332.6234553903,0.5326470784662591,1199.6971
/Users/thomasmcintosh/Desktop/CHARIS-REU/Cubes/cubes/internal-cal/CRSA00165966_cube.fits,132.49981,90.0,2283510.6513912696,0.5307251520108578,1199.6971
